respondent_id,level,format,experience,story,question,question_type,response_text,response_length_words,anchor_local,anchor_global,anchor_causal,anchor_mean_themes,anchor_theme_loyalty,anchor_theme_empathy,anchor_theme_peer_pressure,anchor_theme_kindness,keyword_composite,sim_WAYPOINT0,sim_WAYPOINT1,sim_WAYPOINT2,sim_WAYPOINT3,prediction_top_sim,prediction_margin,predicted_waypoint,semantic_quality,has_semantic_score,overall_composite,anchor_theme_loyalty_vs_honesty,anchor_theme_friendship,anchor_theme_integrity,anchor_theme_peer_loyalty,anchor_theme_temptation,anchor_theme_honesty,anchor_theme_consequences,anchor_theme_greed
R0023,WAYPOINT2,text,lot,cat,q4,metacognitive,"I know from real life that it takes a tremendous amount of courage to do the right thing when a crowd is mocking you, but genuine loyalty is always worth more than popularity.",33,0.2,0.2,0.0667,0.5,1.0,0.0,1.0,0.0,0.1983,0.4164,0.4372,0.6439,0.5485,0.6439,0.0954,,0.5491,True,0.4088,,,,,,,,
R0023,WAYPOINT2,text,lot,lying,q1,inference,"Sarah stays quiet because individuals typically feel a strong sense of loyalty to their close friends. It is a common unwritten rule that you don't snitch on someone you care about, even if they are doing something wrong.",38,0.2,0.4,0.3,0.75,,,,,0.3675,0.5422,0.7521,0.8744,0.7963,0.8744,0.0781,WAYPOINT2,0.5497,True,0.4768,0.0,1.0,1.0,1.0,,,,
R0023,WAYPOINT2,text,lot,lying,q2,metacognitive,"I based this on how relationships work in the real world. When someone is close to you, your natural instinct is to protect them from facing severe consequences or disciplinary action from an authority figure.",35,0.0,0.2,0.0667,0.75,,,,,0.1858,0.3799,0.4636,0.6498,0.5638,0.6498,0.086,,0.5598,True,0.4102,1.0,1.0,0.0,1.0,,,,
R0023,WAYPOINT2,text,lot,lying,q3,inference,One valuable lesson is that blind loyalty can sometimes force you to compromise your own morals or integrity.,18,0.0,0.4,0.1333,0.25,,,,,0.1842,0.528,0.6272,0.8013,0.7055,0.8013,0.0958,WAYPOINT2,0.5442,True,0.4002,0.0,0.0,1.0,0.0,,,,
R0023,WAYPOINT2,text,lot,lying,q4,metacognitive,I thought of this because it is a frequent dilemma in life. People often find themselves caught between doing the ethically correct thing and covering up for the bad decisions made by their peers.,34,0.0,0.2,0.0667,0.5,,,,,0.1483,0.3868,0.4312,0.6787,0.5895,0.6787,0.0892,WAYPOINT2,0.5684,True,0.4004,1.0,1.0,0.0,0.0,,,,
R0023,WAYPOINT2,text,lot,stealing,q1,inference,"He kept it because when individuals strongly desire something they cannot afford, discovering unguarded cash presents a huge temptation that often leads to theft.",24,0.0,0.5,0.1667,0.5,,,,,0.2583,0.5127,0.6969,0.7528,0.72,0.7528,0.0328,,0.5421,True,0.4286,,,,,1.0,0.0,0.0,1.0
R0023,WAYPOINT2,text,lot,stealing,q2,metacognitive,"I based this on the reality that human nature can be greedy, and people will frequently compromise their honesty for a quick financial gain if the perfect opportunity just falls into their lap.",33,0.0,0.25,0.0417,1.0,,,,,0.2271,0.3178,0.4871,0.637,0.5476,0.637,0.0895,,0.5703,True,0.433,,,,,1.0,1.0,1.0,1.0
R0023,WAYPOINT2,text,lot,stealing,q3,inference,The primary lesson is that allowing material desires to control your actions can lead to making highly unethical choices.,19,0.0,0.0,0.0,0.0,,,,,0.0,0.5599,0.7144,0.7791,0.6851,0.7791,0.0647,WAYPOINT2,0.5268,True,0.3161,,,,,0.0,0.0,0.0,0.0
R0023,WAYPOINT2,text,lot,stealing,q4,metacognitive,"I thought of this because society frequently demonstrates that when individuals become obsessed with acquiring expensive things, they might end up deceiving innocent people to get what they want.",29,0.0,0.25,0.125,0.5,,,,,0.1812,0.4208,0.4757,0.6338,0.5387,0.6338,0.0951,,0.5412,True,0.3972,,,,,0.0,0.0,1.0,1.0
R0024,WAYPOINT2,text,little,cat,q1,inference,Because he just wanted a pet to be his friend.,10,0.2,0.2,0.1333,0.25,0.0,0.0,1.0,0.0,0.1842,0.5645,0.6055,0.66,0.5581,0.66,0.0544,WAYPOINT2,0.5025,True,0.3752,,,,,,,,
R0024,WAYPOINT2,text,little,cat,q2,metacognitive,"Um, cause when kids are lonely they usually get a dog or cat to play with.",16,0.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0,0.0375,0.4043,0.518,0.4265,0.5051,0.518,0.0129,,0.519,True,0.3264,,,,,,,,
R0024,WAYPOINT2,text,little,cat,q3,inference,You should be nice to animals and not be mean.,10,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.075,0.4744,0.695,0.5228,0.5493,0.695,0.1457,WAYPOINT1,0.5039,True,0.3323,,,,,,,,
R0024,WAYPOINT2,text,little,cat,q4,metacognitive,I guess cause animals outside get cold and need a family to take care of them.,16,0.4,0.2,0.0,0.25,0.0,0.0,1.0,0.0,0.1875,0.4373,0.5668,0.4541,0.4976,0.5668,0.0692,,0.5058,True,0.3785,,,,,,,,
R0024,WAYPOINT2,text,little,lying,q1,inference,Probably because you aren't supposed to snitch on your friends. If you tell on them they will get really mad at you.,22,0.0,0.4,0.0667,0.25,,,,,0.1608,0.6165,0.6313,0.6937,0.6223,0.6937,0.0624,WAYPOINT2,0.5052,True,0.3674,0.0,0.0,0.0,1.0,,,,
R0024,WAYPOINT2,text,little,lying,q2,metacognitive,I just know that friends usually stick together. You don't want to get your friend in trouble.,17,0.0,0.0,0.0,0.25,,,,,0.0375,0.444,0.5511,0.8436,0.6409,0.8436,0.2027,WAYPOINT2,0.5594,True,0.3506,0.0,0.0,0.0,1.0,,,,
R0024,WAYPOINT2,text,little,lying,q3,inference,"Maybe that lying for your friend is bad, and cheating is wrong.",12,0.2,0.8,0.1667,0.5,,,,,0.3833,0.4499,0.6174,0.7015,0.6797,0.7015,0.0218,,0.5526,True,0.4849,0.0,1.0,1.0,0.0,,,,
R0024,WAYPOINT2,text,little,lying,q4,metacognitive,Because teachers always say cheating is bad and you can get in a lot of trouble at school if you lie.,21,0.2,0.4,0.1,0.0,,,,,0.185,0.4394,0.6006,0.531,0.4941,0.6006,0.0696,,0.5076,True,0.3786,0.0,0.0,0.0,0.0,,,,
R0024,WAYPOINT2,text,little,stealing,q1,inference,"Um, probably because he wanted money to buy cool stuff.",10,0.0,0.0,0.0,0.25,,,,,0.0375,0.6786,0.55,0.5356,0.5191,0.6786,0.1286,WAYPOINT0,0.464,True,0.2934,,,,,0.0,0.0,0.0,1.0
R0024,WAYPOINT2,text,little,stealing,q2,metacognitive,"When kids really want something expensive, they sometimes do bad things to get the money.",15,0.0,0.5,0.0833,0.25,,,,,0.1917,0.3753,0.56,0.6024,0.5975,0.6024,0.0048,,0.5554,True,0.4099,,,,,0.0,0.0,0.0,1.0
R0024,WAYPOINT2,text,little,stealing,q3,inference,I guess you shouldn't steal from people or lie about it.,11,0.0,0.5,0.0,0.25,,,,,0.1625,0.4655,0.7551,0.6946,0.6213,0.7551,0.0605,WAYPOINT1,0.5267,True,0.381,,,,,0.0,1.0,0.0,0.0
R0024,WAYPOINT2,text,little,stealing,q4,metacognitive,"Because taking things that don't belong to you is just bad, and it makes people sad.",16,0.0,0.0,0.0,0.0,,,,,0.0,0.4441,0.5194,0.6914,0.5954,0.6914,0.096,WAYPOINT2,0.5464,True,0.3278,,,,,0.0,0.0,0.0,0.0
R0025,WAYPOINT3,comic,lot,cat,q1,inference,"The red-headed boy kept the cat because he realized the cat was a true, loyal friend who comforted him when he was sad, unlike the other kids who were just bullies. He decided that having a caring companion was much more important than fitting in with mean people.",48,0.2,0.8,0.5,0.75,1.0,0.0,1.0,1.0,0.5375,0.5065,0.7812,0.7769,0.7302,0.7812,0.0043,,0.5398,True,0.5389,,,,,,,,
R0025,WAYPOINT3,comic,lot,cat,q2,metacognitive,"In the story, the cat sat with him and purred when he was crying on the bench, but the other kids just mocked them. I know from experience that true friends are the ones who support you when you're down. The boy finally recognized that the kids' friendship was toxic and chose the cat's genuine affection instead.",57,0.2,0.4,0.2,0.5,1.0,0.0,0.0,1.0,0.295,0.4628,0.7095,0.588,0.6885,0.7095,0.021,,0.5378,True,0.4407,,,,,,,,
R0025,WAYPOINT3,comic,lot,cat,q3,inference,A valuable lesson from this story is to stand up to peer pressure and choose true friends over popularity. It is better to be kind to those who actually care about you than to follow a mean crowd just to be accepted.,42,0.0,0.8,0.1333,0.75,1.0,0.0,1.0,1.0,0.3592,0.4893,0.659,0.8716,0.6744,0.8716,0.1972,WAYPOINT2,0.5475,True,0.4722,,,,,,,,
R0025,WAYPOINT3,comic,lot,cat,q4,metacognitive,"I thought of this because the boy initially gave in to the mean kids and yelled at the cat so they wouldn't laugh at him. But eventually, he realized the cat actually comforted him. Giving in to peer pressure usually leaves you unhappy in the real world, but standing up for what is right, like he did by rescuing the cat, brings genuine happiness.",64,0.2,0.6,0.4,0.25,0.0,0.0,1.0,0.0,0.3775,0.4265,0.7191,0.5805,0.727,0.727,0.0079,,0.5518,True,0.4821,,,,,,,,
R0025,WAYPOINT3,comic,lot,lying,q1,inference,"Sarah doesn't tell the teacher because Rachel specifically reminded her that they are best friends, and usually, people feel a strong loyalty to protect their close friends even when they do something wrong.",33,0.4,0.6,0.3333,0.75,,,,,0.4792,0.5379,0.8638,0.8898,0.8803,0.8898,0.0094,,0.5553,True,0.5249,0.0,1.0,1.0,1.0,,,,
R0025,WAYPOINT3,comic,lot,lying,q2,metacognitive,"In the comic, Rachel explicitly whispers, 'Don't tell on me. I'm your best friend.' I know from my own experience that it's really hard to report a friend to a teacher because you don't want to ruin the relationship or be seen as a snitch.",45,0.6,0.6,0.4,0.75,,,,,0.5525,0.3467,0.6705,0.6651,0.6693,0.6705,0.0012,,0.5682,True,0.5619,1.0,1.0,0.0,1.0,,,,
R0025,WAYPOINT3,comic,lot,lying,q3,inference,"A good lesson is that true friends shouldn't put you in difficult moral situations. Rachel didn't study and decided to cheat, which forced Sarah to lie to the teacher just to protect their friendship.",34,0.2,0.8,0.3333,0.75,,,,,0.4792,0.5153,0.803,0.757,0.8574,0.8574,0.0545,WAYPOINT3,0.5557,True,0.5251,0.0,1.0,1.0,1.0,,,,
R0025,WAYPOINT3,comic,lot,lying,q4,metacognitive,"The story shows Rachel slacking off and then using her 'best friend' status to guilt Sarah into covering up her cheating. In the real world, a genuine friend wouldn't drag you into their bad choices and make you risk getting in trouble for them.",44,0.6,0.4,0.1667,0.5,,,,,0.3833,0.3492,0.6296,0.575,0.8105,0.8105,0.1809,WAYPOINT3,0.5937,True,0.5095,0.0,1.0,1.0,0.0,,,,
R0025,WAYPOINT3,comic,lot,stealing,q1,inference,"He kept the wallet because it had exactly $300 in it, which was the exact price of the red bike he really wanted. Since his parents refused to buy it for him, he let his temptation take over and decided to steal the lady's cash so he could purchase it himself.",51,0.4,0.5,0.45,0.5,,,,,0.4575,0.4995,0.8027,0.8065,0.7926,0.8065,0.0038,,0.5507,True,0.5134,,,,,1.0,0.0,0.0,1.0
R0025,WAYPOINT3,comic,lot,stealing,q2,metacognitive,"In the story, his parents tell him he doesn't need a new, expensive bike. Later, when he opens the wallet, he specifically says, 'With that money, I could buy that red bike!' In real life, when people are desperate for something they can't afford, they sometimes compromise their morals and resort to stealing when an easy opportunity presents itself.",59,0.2,0.5,0.1167,0.25,,,,,0.2533,0.3303,0.7143,0.59,0.7374,0.7374,0.023,,0.5771,True,0.4476,,,,,1.0,0.0,0.0,0.0
R0025,WAYPOINT3,comic,lot,stealing,q3,inference,"The lesson is that you shouldn't let your greed or desire for material things push you into doing something wrong, like stealing from others and lying about it.",28,0.0,0.75,0.0,0.75,,,,,0.3,0.5794,0.8812,0.8647,0.773,0.8812,0.0165,,0.5304,True,0.4382,,,,,0.0,1.0,1.0,1.0
R0025,WAYPOINT3,comic,lot,stealing,q4,metacognitive,"I thought of this because Billy was so mad about not getting the bike for his birthday that he completely ignored the fact that the money belonged to the lady, even lying right to her face. From my own background knowledge, stealing someone else's hard-earned money just because you want a luxury item is incredibly selfish and unjustifiable.",58,0.2,0.75,0.475,1.0,,,,,0.5537,0.4057,0.7339,0.6415,0.7735,0.7735,0.0396,,0.566,True,0.5611,,,,,1.0,1.0,1.0,1.0
R0026,WAYPOINT3,comic,moderate,cat,q1,inference,"The red-headed boy kept the cat because he knew what it felt like to be bullied. The other kids were being mean to both of them, so he felt a connection to the sad cat.",35,0.4,0.2,0.3,0.5,0.0,1.0,1.0,0.0,0.33,0.4939,0.7933,0.7132,0.7253,0.7933,0.068,WAYPOINT1,0.5375,True,0.4545,,,,,,,,
R0026,WAYPOINT3,comic,moderate,cat,q2,metacognitive,"I thought of this because the comic shows the kids laughing at the boy and then later at the cat in the rain. Usually when you both get picked on, you stick together because you understand how much it hurts.",40,0.4,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.255,0.4588,0.6634,0.5266,0.6765,0.6765,0.0131,,0.537,True,0.4242,,,,,,,,
R0026,WAYPOINT3,comic,moderate,cat,q3,inference,"A good lesson is that you should do the right thing and help others, even if it means losing people you thought were your friends.",25,0.0,0.2,0.0333,0.25,1.0,0.0,0.0,0.0,0.0992,0.6252,0.6712,0.793,0.6569,0.793,0.1218,WAYPOINT2,0.5132,True,0.3476,,,,,,,,
R0026,WAYPOINT3,comic,moderate,cat,q4,metacognitive,"In the story, the kids told him he couldn't play basketball with them if he touched the cat, but he did it anyways. I know from real life that true friends don't force you to be mean, so he made the right choice to pick the cat over those bullies.",50,0.2,0.6,0.2667,0.25,1.0,0.0,0.0,0.0,0.3308,0.3977,0.6989,0.6027,0.7585,0.7585,0.0596,WAYPOINT3,0.5669,True,0.4725,,,,,,,,
R0026,WAYPOINT3,comic,moderate,lying,q1,inference,"Sarah doesn't tell the teacher because Rachel reminded her that they are best friends. Usually, people don't want to snitch on their friends because they don't want them to get in trouble or ruin the friendship.",36,0.4,0.2,0.1,0.25,,,,,0.2225,0.5608,0.8688,0.871,0.8641,0.871,0.0022,,0.548,True,0.4178,0.0,1.0,0.0,0.0,,,,
R0026,WAYPOINT3,comic,moderate,lying,q2,metacognitive,"In the comic Rachel whispers to not tell on her, and from my own experience, I know it feels really hard to get your best friend in trouble.",28,0.4,0.6,0.1667,0.5,,,,,0.3833,0.3612,0.69,0.682,0.6788,0.69,0.008,,0.5653,True,0.4925,1.0,1.0,0.0,0.0,,,,
R0026,WAYPOINT3,comic,moderate,lying,q3,inference,You should not put your friends in a bad spot by making them lie for you when you do something wrong like cheating.,23,0.2,0.6,0.0,0.25,,,,,0.2375,0.3713,0.6088,0.6457,0.6742,0.6742,0.0285,,0.5685,True,0.4361,0.0,0.0,1.0,0.0,,,,
R0026,WAYPOINT3,comic,moderate,lying,q4,metacognitive,"I thought of this because Sarah had to lie to Ms. Craig and say nothing was going on to protect Rachel. In real life, doing something bad and dragging your friend into it isn't fair to them and makes them feel guilty.",42,0.4,0.6,0.3333,1.0,,,,,0.5167,0.3398,0.6573,0.6492,0.7672,0.7672,0.1099,WAYPOINT3,0.588,True,0.5595,1.0,1.0,1.0,1.0,,,,
R0026,WAYPOINT3,comic,moderate,stealing,q1,inference,"Billy kept the wallet because he saw it had exactly $300, which is the price of the red bike he wanted. His parents had already told him they wouldn't buy it, so his greed took over and he decided to steal the money to get his way.",47,0.6,0.75,0.675,0.5,,,,,0.6487,0.4733,0.887,0.8837,0.8935,0.8935,0.0065,,0.5668,True,0.5996,,,,,1.0,0.0,0.0,1.0
R0026,WAYPOINT3,comic,moderate,stealing,q2,metacognitive,"The comic shows him saying he could buy the bike when he counts the cash, and then he lies to the lady. I know from real life that when someone is upset about not getting what they want, they might make a really bad choice if an easy chance to get money drops right in front of them.",58,0.2,0.25,0.075,0.5,,,,,0.2137,0.3728,0.608,0.5595,0.6921,0.6921,0.0841,WAYPOINT3,0.5679,True,0.4262,,,,,1.0,0.0,0.0,1.0
R0026,WAYPOINT3,comic,moderate,stealing,q3,inference,A good lesson is that you shouldn't let your desire for cool stuff turn you into a bad person. Just because you can't get what you want doesn't make it okay to steal from someone who made a mistake and left their things behind.,44,0.0,0.5,0.1667,0.5,,,,,0.2583,0.5646,0.8413,0.7792,0.6884,0.8413,0.0621,WAYPOINT1,0.5179,True,0.4141,,,,,1.0,0.0,0.0,1.0
R0026,WAYPOINT3,comic,moderate,stealing,q4,metacognitive,"In the story, Billy looks the upset lady right in the eye and lies so he can keep her cash for his bike. It made me think of how wanting something too much can cloud your judgment, because in the real world, stealing someone's wallet is a crime and ruins their day.",52,0.4,0.25,0.2167,0.0,,,,,0.2383,0.5066,0.7571,0.6553,0.8392,0.8392,0.0821,WAYPOINT3,0.5541,True,0.4278,,,,,0.0,0.0,0.0,0.0
R0027,WAYPOINT3,comic,none,cat,q1,inference,He kept the cat cause it was nice when he was crying. His friends were mean. A pet is a better friend than mean kids.,25,0.2,0.2,0.0,0.25,0.0,0.0,0.0,1.0,0.1375,0.5687,0.7855,0.8169,0.7048,0.8169,0.0314,,0.5255,True,0.3703,,,,,,,,
R0027,WAYPOINT3,comic,none,cat,q2,metacognitive,The story shows the kids laughing. I know real friends don't laugh when you are sad. So he picked the cat cause animals make better friends when people are mean.,30,0.4,0.0,0.0667,0.0,0.0,0.0,0.0,0.0,0.1233,0.4988,0.7182,0.5696,0.67,0.7182,0.0483,,0.5248,True,0.3642,,,,,,,,
R0027,WAYPOINT3,comic,none,cat,q3,inference,You should be nice to animals and not listen to bullies. Real friends are nice.,15,0.2,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0875,0.4214,0.666,0.6552,0.6316,0.666,0.0108,,0.5435,True,0.3611,,,,,,,,
R0027,WAYPOINT3,comic,none,cat,q4,metacognitive,The story says the kids wouldn't let him play basketball. Usually kids just want to play games and fit in. But he saw the cat wet in the rain and knew helping is better than being with mean kids.,39,0.6,0.2,0.1333,0.5,0.0,1.0,1.0,0.0,0.3217,0.3659,0.6801,0.5526,0.6724,0.6801,0.0077,,0.5581,True,0.4635,,,,,,,,
R0027,WAYPOINT3,comic,none,lying,q1,inference,Cause Rachel is her best friend. Friends don't get friends in trouble or they stop being friends.,17,0.4,0.0,0.0,0.25,,,,,0.1375,0.4823,0.8013,0.7161,0.7233,0.8013,0.078,WAYPOINT1,0.539,True,0.3784,0.0,1.0,0.0,0.0,,,,
R0027,WAYPOINT3,comic,none,lying,q2,metacognitive,The story says they are best friends. And I just know you protect your friends in real life.,18,0.2,0.2,0.0,0.5,,,,,0.175,0.3643,0.6545,0.6822,0.6609,0.6822,0.0213,,0.5647,True,0.4088,0.0,1.0,0.0,1.0,,,,
R0027,WAYPOINT3,comic,none,lying,q3,inference,Don't cheat. And don't make your friends cover for you.,10,0.0,0.0,0.0,0.0,,,,,0.0,0.4112,0.682,0.6166,0.6252,0.682,0.0568,WAYPOINT1,0.5412,True,0.3247,0.0,0.0,0.0,0.0,,,,
R0027,WAYPOINT3,comic,none,lying,q4,metacognitive,Rachel copied the test. Sarah had to lie to the teacher. In real life it's bad to force friends to lie.,21,0.4,0.2,0.1,0.25,,,,,0.2225,0.3813,0.7105,0.5968,0.7368,0.7368,0.0263,,0.5655,True,0.4283,0.0,0.0,0.0,1.0,,,,
R0027,WAYPOINT3,comic,none,stealing,q1,inference,to buy the bike. his mom and dad said no.,10,0.4,0.0,0.0667,0.0,,,,,0.1233,0.5054,0.7359,0.6811,0.5675,0.7359,0.0548,WAYPOINT1,0.5088,True,0.3546,,,,,0.0,0.0,0.0,0.0
R0027,WAYPOINT3,comic,none,stealing,q2,metacognitive,the comic says he needs 300 and he found 300. kids sometimes do bad things like steal when they want stuff really bad.,23,0.2,0.25,0.0,0.25,,,,,0.15,0.3687,0.5691,0.494,0.5694,0.5694,0.0003,,0.5439,True,0.3863,,,,,0.0,0.0,0.0,1.0
R0027,WAYPOINT3,comic,none,stealing,q3,inference,dont steal even if you are mad.,7,0.0,0.25,0.0,0.0,,,,,0.0625,0.3901,0.6795,0.5792,0.5405,0.6795,0.1003,WAYPOINT1,0.5267,True,0.341,,,,,0.0,0.0,0.0,0.0
R0027,WAYPOINT3,comic,none,stealing,q4,metacognitive,billy took the wallet because he was mad at his parents. in real life stealing is wrong.,17,0.4,0.5,0.15,0.5,,,,,0.3525,0.375,0.7189,0.6212,0.8002,0.8002,0.0813,WAYPOINT3,0.5781,True,0.4879,,,,,1.0,0.0,1.0,0.0
R0028,WAYPOINT3,text,moderate,cat,q1,inference,"He kept the cat because he realized the cat was a 'real friend' who tried to comfort him when he was crying, while the other kids were just bullies. He saw the cat shivering in the rain and probably knew exactly how it felt to be made fun of, so he wanted to protect it.",55,0.4,0.4,0.4,0.75,0.0,1.0,1.0,1.0,0.4525,0.5707,0.8323,0.8242,0.7727,0.8323,0.0081,,0.5332,True,0.5009,,,,,,,,
R0028,WAYPOINT3,text,moderate,cat,q2,metacognitive,"The story says the boy called him a real friend and pet him even when the kids said he couldn't play basketball. I thought of this because in real life, true friends are there when you're sad, and fake friends just care about looking cool and making fun of others.",50,0.4,0.8,0.6,0.25,1.0,0.0,0.0,0.0,0.5475,0.4304,0.6522,0.6408,0.6068,0.6522,0.0115,,0.537,True,0.5412,,,,,,,,
R0028,WAYPOINT3,text,moderate,cat,q3,inference,A good lesson is that you shouldn't give in to peer pressure and instead you should be kind to the ones who actually care about you.,26,0.0,0.6,0.2,0.5,0.0,0.0,1.0,1.0,0.295,0.5898,0.6694,0.8796,0.6446,0.8796,0.2102,WAYPOINT2,0.5224,True,0.4314,,,,,,,,
R0028,WAYPOINT3,text,moderate,cat,q4,metacognitive,"I know this because Bruno chose to help the wet cat instead of going to play basketball with the mean boys. It reminds me that in life you have to stop worrying about what mean kids think and do the right thing, like helping someone who needs it.",48,0.8,0.2,0.5,0.25,0.0,0.0,1.0,0.0,0.4625,0.4291,0.789,0.5751,0.8031,0.8031,0.0142,,0.5583,True,0.52,,,,,,,,
R0028,WAYPOINT3,text,moderate,lying,q1,inference,Sarah doesn't tell the teacher because Rachel is her best friend and specifically asked her not to. People are usually really loyal to their friends and don't want to be the one to get them in big trouble.,38,0.4,0.4,0.0,0.75,,,,,0.3125,0.5381,0.8503,0.8827,0.8581,0.8827,0.0246,,0.5529,True,0.4567,1.0,1.0,0.0,1.0,,,,
R0028,WAYPOINT3,text,moderate,lying,q2,metacognitive,"The text says Rachel whispered 'Don't tell on me. I'm your best friend' when she caught Sarah looking at her. I know that loyalty to your best friend is a huge deal, and most people don't want to be a snitch and ruin a friendship over a test.",48,1.0,0.4,0.2333,0.5,,,,,0.5067,0.3578,0.7423,0.6851,0.704,0.7423,0.0383,,0.5657,True,0.5421,1.0,1.0,0.0,0.0,,,,
R0028,WAYPOINT3,text,moderate,lying,q3,inference,A lesson is that making bad choices can put your friends in a really tough spot where they feel forced to lie for you.,24,0.0,0.2,0.0667,0.25,,,,,0.1108,0.5855,0.6966,0.8465,0.8299,0.8465,0.0166,,0.5497,True,0.3741,0.0,0.0,0.0,1.0,,,,
R0028,WAYPOINT3,text,moderate,lying,q4,metacognitive,"In the story, Rachel didn't study and decided to cheat, which forced Sarah to lie to the teacher to protect her. In real life, doing dishonest things puts unfair pressure on your friends because they have to choose between doing the right thing and being loyal to you.",48,0.2,0.8,0.3333,0.75,,,,,0.4792,0.3927,0.6771,0.625,0.7812,0.7812,0.104,WAYPOINT3,0.575,True,0.5367,1.0,0.0,1.0,1.0,,,,
R0028,WAYPOINT3,text,moderate,stealing,q1,inference,"Billy kept the wallet because it had exactly $300, which is what he needed for the new bike, and he let his jealousy and greed take over.",27,0.6,0.25,0.2833,0.25,,,,,0.3492,0.4539,0.8618,0.8867,0.8505,0.8867,0.025,,0.5663,True,0.4795,,,,,0.0,0.0,0.0,1.0
R0028,WAYPOINT3,text,moderate,stealing,q2,metacognitive,The story mentions his dad wouldn't buy him the expensive bike and he found $300 in the wallet. I know from life that people can be tempted to steal when they are mad and see an easy way to get what they want without working for it.,47,0.4,0.75,0.3833,0.5,,,,,0.4967,0.3517,0.7394,0.635,0.7275,0.7394,0.0119,,0.5695,True,0.5404,,,,,1.0,0.0,0.0,1.0
R0028,WAYPOINT3,text,moderate,stealing,q3,inference,A good lesson is that you shouldn't steal from others just because you want something you can't afford.,18,0.0,0.25,0.0417,0.5,,,,,0.1521,0.5942,0.8824,0.8061,0.6727,0.8824,0.0763,WAYPOINT1,0.509,True,0.3662,,,,,1.0,0.0,0.0,1.0
R0028,WAYPOINT3,text,moderate,stealing,q4,metacognitive,"I thought of this because Billy lied to the lady so he could keep her $300 for his bike. In the real world, stealing someone's wallet is a crime, and it's selfish to hurt innocent people just because your parents said no to a toy.",45,0.8,0.5,0.4333,0.5,,,,,0.5517,0.3911,0.7559,0.623,0.7672,0.7672,0.0113,,0.5654,True,0.5599,,,,,1.0,0.0,0.0,1.0
R0029,WAYPOINT3,text,little,cat,q1,inference,"He kept the cat because the cat comforted him when he was crying earlier. The other boys were just bullies, and I know it's better to pick someone who really cares about you instead of hanging out with mean kids.",40,0.2,0.0,0.0333,0.5,0.0,0.0,1.0,1.0,0.1367,0.5537,0.8171,0.7985,0.733,0.8171,0.0186,,0.5298,True,0.3726,,,,,,,,
R0029,WAYPOINT3,text,little,cat,q2,metacognitive,"Because the story says he called the cat a 'real friend' at the end. It makes sense because in real life, when people make fun of you or others like those basketball boys did, you realize they aren't your true friends anyway.",42,0.6,0.4,0.3333,0.0,0.0,0.0,0.0,0.0,0.3667,0.4857,0.6865,0.6677,0.6685,0.6865,0.018,,0.5352,True,0.4678,,,,,,,,
R0029,WAYPOINT3,text,little,cat,q3,inference,A good lesson is to not let peer pressure make you do the wrong thing. Bruno decided to help the cat even though the boys threatened that he couldn't play basketball anymore.,32,0.4,0.2,0.2,0.5,1.0,0.0,1.0,0.0,0.295,0.4562,0.6362,0.711,0.828,0.828,0.117,WAYPOINT3,0.5754,True,0.4632,,,,,,,,
R0029,WAYPOINT3,text,little,cat,q4,metacognitive,"I thought of this because the boys were laughing at the cat while it was shivering in the cold rain. In the real world, it takes guts to stand up to your friends when they act like jerks, but being kind is more important than fitting in.",47,0.6,0.8,0.7,0.5,0.0,0.0,1.0,1.0,0.67,0.392,0.6617,0.6455,0.6678,0.6678,0.0061,,0.5571,True,0.6023,,,,,,,,
R0029,WAYPOINT3,text,little,lying,q1,inference,Sarah didn't tell because Rachel is her best friend since they were toddlers. I guess in real life you don't snitch on your best friend because they will get mad at you and not be your friend anymore.,38,0.4,0.2,0.1,0.0,,,,,0.185,0.5764,0.8982,0.87,0.8436,0.8982,0.0281,,0.5404,True,0.3982,0.0,0.0,0.0,0.0,,,,
R0029,WAYPOINT3,text,little,lying,q2,metacognitive,The story says Rachel whispered 'Don't tell on me.' And I just know that friends usually protect each other from getting in trouble at school.,25,0.6,0.2,0.1333,0.25,,,,,0.2842,0.3631,0.798,0.674,0.7541,0.798,0.0439,,0.5675,True,0.4542,0.0,0.0,0.0,1.0,,,,
R0029,WAYPOINT3,text,little,lying,q3,inference,A lesson is that cheating puts your friends in a really bad spot. Rachel cheated and made Sarah lie to the teacher about it.,24,0.4,0.4,0.2667,0.25,,,,,0.3308,0.5631,0.8524,0.7114,0.8497,0.8524,0.0028,,0.5402,True,0.4564,0.0,0.0,0.0,1.0,,,,
R0029,WAYPOINT3,text,little,lying,q4,metacognitive,"I thought of this because Sarah had to tell the teacher 'Nothing is going on.' In real life, it sucks when a friend breaks the rules because then you have to lie for them to keep the friendship going.",39,0.4,0.6,0.5,0.75,,,,,0.5375,0.438,0.6602,0.6222,0.7338,0.7338,0.0737,WAYPOINT3,0.5577,True,0.5496,1.0,1.0,0.0,1.0,,,,
